filename,width,height,class,xmin,ymin,xmax,ymax,angle
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1512.jpg,640,640,gun,14,432,611,592,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1519.jpg,1000,811,gun,12,48,985,382,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1520.jpg,800,266,gun,24,9,758,220,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1524.jpg,259,194,pistol,37,42,222,163,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1529.jpg,300,168,gun,5,18,275,161,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1530.jpg,300,168,pistol,3,17,286,166,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1531.jpg,220,165,pistol,15,27,215,129,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1536.jpg,768,346,pistol,76,32,731,335,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1539.jpg,270,186,pistol,2,6,266,179,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W154.jpg,480,360,gun,24,212,235,299,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W154.jpg,480,360,gun,232,233,299,263,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1540.jpg,575,287,gun,20,108,562,262,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1541.jpg,290,174,pistol,46,22,266,147,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1544.jpg,283,178,pistol,8,7,265,169,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1546.jpg,259,194,pistol,33,37,227,181,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1547.jpg,259,194,pistol,20,19,239,166,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1550.jpg,276,183,pistol,4,22,261,167,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1551.jpg,259,194,pistol,6,23,257,183,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1553.jpg,259,194,pistol,18,44,250,190,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1554.jpg,220,147,gun,3,62,218,102,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1555.jpg,196,258,pistol,22,14,178,121,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1555.jpg,196,258,pistol,18,136,174,249,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1556.jpg,278,181,pistol,6,12,261,163,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1558.jpg,289,175,pistol,33,25,244,152,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W156.jpg,276,183,pistol,36,78,154,128,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1560.jpg,220,165,pistol,22,17,216,154,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1562.jpg,259,194,pistol,9,14,256,157,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1564.jpg,180,240,pistol,67,60,157,194,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1565.jpg,259,194,gun,4,30,252,193,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W157.jpg,1024,683,gun,111,274,984,365,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1570.jpg,276,183,gun,39,72,271,148,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1571.jpg,259,194,pistol,97,6,224,191,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1573.jpg,251,200,pistol,16,66,239,161,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1574.jpg,890,500,pistol,104,13,771,457,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1575.jpg,300,168,pistol,104,54,199,119,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1578.jpg,259,194,pistol,55,64,203,166,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1579.jpg,259,194,pistol,11,22,242,179,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W158.jpg,248,203,pistol,35,55,212,142,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1583.jpg,194,259,pistol,27,20,143,190,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1583.jpg,194,259,pistol,26,79,142,250,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1587.jpg,213,120,pistol,11,63,87,115,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1587.jpg,213,120,pistol,56,37,149,94,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1587.jpg,213,120,pistol,112,6,202,61,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1588.jpg,235,215,gun,15,6,226,50,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1588.jpg,235,215,gun,7,49,223,99,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1588.jpg,235,215,gun,11,101,199,159,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1588.jpg,235,215,gun,5,151,230,212,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1595.jpg,252,200,pistol,20,34,223,173,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1598.jpg,259,194,pistol,53,90,201,194,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1599.jpg,275,183,pistol,11,31,264,151,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1600.jpg,259,194,pistol,23,52,225,188,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1602.jpg,480,360,pistol,33,59,436,330,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1603.jpg,259,194,pistol,28,70,249,112,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1605.jpg,300,168,gun,14,25,269,149,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1607.jpg,261,193,pistol,24,38,247,170,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1608.jpg,259,194,pistol,29,30,246,188,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W161.jpg,275,183,pistol,39,72,104,111,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1610.jpg,236,158,pistol,16,22,212,146,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1612.jpg,300,168,pistol,30,28,219,127,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1613.jpg,1294,885,pistol,16,24,1283,857,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1615.jpg,300,168,pistol,79,17,281,132,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1616.jpg,252,200,gun,11,54,240,145,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1617.jpg,240,210,pistol,23,17,230,118,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1619.jpg,259,194,pistol,35,88,213,179,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W162.jpg,640,480,gun,76,249,332,379,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1621.jpg,220,164,pistol,1,2,220,163,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1623.jpg,768,960,gun,157,35,421,865,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W163.jpg,298,169,gun,96,52,284,108,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1630.jpg,237,212,pistol,37,9,143,155,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1631.jpg,194,259,pistol,22,72,179,178,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1632.jpg,258,196,pistol,8,3,247,185,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1633.jpg,329,153,gun,5,35,297,142,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1634.jpg,259,194,pistol,35,68,249,189,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1637.jpg,281,179,pistol,0,4,280,178,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1639.jpg,266,190,pistol,31,19,250,175,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1641.jpg,1024,764,pistol,112,149,758,606,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1643.jpg,300,400,pistol,29,116,280,297,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1645.jpg,890,588,pistol,11,124,848,507,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1646.jpg,220,146,pistol,16,13,214,73,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1647.jpg,590,406,pistol,185,67,298,272,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1649.jpg,1280,720,pistol,51,27,1237,718,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W165.jpg,299,168,gun,76,35,282,112,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1650.jpg,1280,720,pistol,682,175,971,608,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1653.jpg,1280,720,pistol,18,128,1107,681,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1657.jpg,320,180,pistol,6,18,308,180,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W166.jpg,259,194,pistol,13,71,53,99,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1662.jpg,300,212,pistol,2,5,297,205,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1664.jpg,480,336,pistol,14,21,473,309,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1666.jpg,400,296,pistol,8,6,390,288,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1667.jpg,220,165,pistol,15,29,217,126,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1670.jpg,425,118,gun,1,8,280,68,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1670.jpg,425,118,gun,147,43,424,82,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1674.jpg,640,480,pistol,86,105,554,405,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1675.jpg,1459,1921,pistol,135,86,1342,927,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1675.jpg,1459,1921,pistol,138,1033,1319,1854,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1676.jpg,1024,638,pistol,13,16,1007,624,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1678.jpg,2880,2160,pistol,1040,64,2432,2119,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1682.jpg,1000,1000,pistol,135,193,857,796,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1683.jpg,3748,2514,pistol,430,117,3618,2229,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1684.jpg,640,480,pistol,123,120,553,456,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1685.jpg,1024,722,pistol,21,59,1002,587,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W169.jpg,450,190,pistol,31,5,447,172,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1691.jpg,220,147,pistol,9,5,209,138,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1692.jpg,259,194,pistol,91,127,254,175,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1693.jpg,800,600,pistol,28,31,771,515,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1696.jpg,800,564,pistol,86,74,730,496,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1697.jpg,640,480,pistol,57,106,615,436,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1699.jpg,1200,974,pistol,74,89,1126,905,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W170.jpg,302,167,gun,12,54,289,114,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1700.jpg,640,496,pistol,61,27,616,454,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1701.jpg,640,437,pistol,23,28,620,376,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1702.jpg,640,480,pistol,31,53,599,445,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1704.jpg,220,146,pistol,17,15,196,133,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1707.jpg,1155,1155,gun,48,262,1112,853,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1710.jpg,640,480,pistol,44,69,535,462,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1711.jpg,815,544,pistol,68,30,676,500,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1714.jpg,259,194,pistol,31,49,206,165,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1715.jpg,900,600,pistol,146,55,804,505,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1716.jpg,220,165,pistol,3,19,213,161,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1717.jpg,584,351,pistol,33,29,567,326,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1719.jpg,0,0,pistol,17,13,544,380,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1720.jpg,638,448,pistol,0,5,638,442,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1723.jpg,800,1024,pistol,104,324,756,756,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1731.jpg,860,465,pistol,227,32,772,444,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1733.jpg,1086,610,pistol,174,26,396,169,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1733.jpg,1086,610,pistol,179,173,393,331,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1733.jpg,1086,610,pistol,440,96,639,252,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1733.jpg,1086,610,pistol,445,449,644,605,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1733.jpg,1086,610,pistol,582,334,781,490,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1733.jpg,1086,610,pistol,685,173,910,332,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1733.jpg,1086,610,pistol,683,11,916,175,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1733.jpg,1086,610,pistol,280,336,513,490,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1735.jpg,860,600,pistol,83,49,826,567,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1736.jpg,294,171,pistol,83,45,146,99,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1739.jpg,1024,757,gun,100,20,974,649,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1740.jpg,600,600,pistol,48,94,557,481,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1742.jpg,480,480,pistol,0,53,479,432,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1745.jpg,458,458,pistol,56,128,387,367,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1746.jpg,652,556,pistol,29,86,622,471,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1748.jpg,0,0,pistol,155,178,958,1134,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1749.jpg,415,311,pistol,39,72,284,256,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1750.jpg,550,411,pistol,128,105,448,315,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1752.jpg,900,900,pistol,85,206,809,699,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1753.jpg,640,441,pistol,42,77,567,425,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1755.jpg,832,508,pistol,3,7,830,447,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1756.jpg,0,0,pistol,14,21,522,392,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1757.jpg,0,0,pistol,42,245,979,923,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1758.jpg,590,300,pistol,196,76,367,145,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1760.jpg,1024,1024,pistol,5,204,1013,846,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1766.jpg,2200,1467,pistol,323,110,1880,1336,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1767.jpg,800,800,pistol,62,145,706,664,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1768.jpg,1000,750,pistol,173,205,866,705,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W177.jpg,274,184,gun,70,54,260,94,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W177.jpg,274,184,gun,119,146,168,156,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1771.jpg,1000,1000,gun,31,234,1000,756,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1773.jpg,500,363,pistol,3,5,493,363,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1774.jpg,225,225,pistol,10,25,217,199,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1776.jpg,225,225,pistol,8,40,221,184,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1777.jpg,269,187,pistol,1,2,257,186,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1779.jpg,250,202,pistol,3,1,250,200,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W178.jpg,299,168,pistol,61,64,109,98,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1780.jpg,207,244,pistol,9,51,198,188,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1782.jpg,225,225,pistol,9,26,217,194,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1785.jpg,225,225,pistol,5,31,221,191,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1789.jpg,318,159,pistol,47,1,267,159,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W179.jpg,281,179,pistol,50,18,223,159,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1790.jpg,225,225,pistol,6,32,220,196,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1791.jpg,255,198,pistol,23,9,246,182,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1794.jpg,495,371,pistol,266,60,487,204,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1796.jpg,225,225,pistol,0,47,211,197,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1797.jpg,275,183,pistol,45,15,244,164,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1798.jpg,263,192,pistol,8,6,253,187,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1799.jpg,300,168,pistol,73,38,224,152,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W18.jpg,300,168,gun,50,39,281,117,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1800.jpg,275,183,gun,23,49,251,149,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1804.jpg,400,300,pistol,22,18,369,259,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1808.jpg,225,225,pistol,21,40,200,187,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1809.jpg,275,183,gun,23,52,256,155,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1810.jpg,225,225,pistol,30,36,189,210,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1812.jpg,300,274,gun,15,5,283,63,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1812.jpg,300,274,gun,8,62,284,124,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1812.jpg,300,274,gun,14,123,254,201,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1814.jpg,274,184,gun,6,60,267,123,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1816.jpg,260,194,pistol,7,5,251,188,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1817.jpg,263,192,pistol,3,2,262,192,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1818.jpg,225,225,pistol,9,52,213,200,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1819.jpg,259,194,pistol,26,32,226,178,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1823.jpg,1024,768,pistol,148,212,979,735,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1824.jpg,253,199,pistol,39,34,214,170,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1825.jpg,290,174,pistol,30,42,282,169,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1827.jpg,320,157,gun,10,7,294,139,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1829.jpg,300,168,gun,2,19,297,146,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W183.jpg,363,139,pistol,171,19,267,39,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1830.jpg,225,225,pistol,4,40,220,188,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1832.jpg,259,194,pistol,7,20,245,169,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1834.jpg,275,183,pistol,5,1,270,181,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1835.jpg,500,360,pistol,3,6,497,360,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1838.jpg,275,183,pistol,41,15,234,166,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1840.jpg,275,183,gun,1,37,271,142,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1841.jpg,258,195,pistol,3,3,252,184,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1843.jpg,259,194,pistol,18,17,243,174,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1844.jpg,700,436,pistol,34,41,671,363,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1846.jpg,267,189,pistol,2,3,266,186,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1847.jpg,700,299,pistol,261,103,547,259,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1848.jpg,269,187,pistol,29,18,257,175,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1850.jpg,259,194,gun,10,57,241,169,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1855.jpg,282,179,pistol,27,2,265,175,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1856.jpg,275,183,pistol,15,7,258,176,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1859.jpg,225,225,pistol,18,70,205,214,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1861.jpg,231,218,pistol,5,44,223,192,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1862.jpg,259,194,pistol,40,57,208,165,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1864.jpg,300,168,pistol,183,33,224,65,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1872.jpg,640,480,pistol,157,69,639,325,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1873.jpg,259,194,pistol,21,42,249,176,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1875.jpg,283,178,gun,6,42,271,136,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1876.jpg,259,194,pistol,49,51,226,184,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1877.jpg,300,168,pistol,47,28,229,160,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1878.jpg,275,183,pistol,16,5,257,182,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1880.jpg,640,480,pistol,84,185,456,450,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1881.jpg,1700,854,pistol,196,22,1515,854,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1882.jpg,242,208,pistol,50,56,196,160,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1883.jpg,275,183,pistol,20,12,249,177,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1884.jpg,225,225,pistol,27,67,191,180,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1887.jpg,244,207,pistol,2,6,239,199,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1890.jpg,225,225,pistol,22,50,203,175,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1892.jpg,347,145,pistol,143,59,199,113,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1892.jpg,347,145,pistol,206,45,264,98,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1893.jpg,225,225,pistol,9,32,216,191,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1896.jpg,225,225,pistol,6,27,216,201,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1897.jpg,266,189,pistol,4,6,257,182,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W19.jpg,282,422,gun,9,201,147,238,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W19.jpg,282,422,gun,109,169,204,190,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1902.jpg,275,183,gun,11,28,264,154,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1904.jpg,225,225,gun,6,49,224,168,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1906.jpg,225,225,pistol,0,20,225,206,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1907.jpg,224,224,gun,9,52,215,166,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1908.jpg,225,225,pistol,34,51,188,179,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1909.jpg,600,414,pistol,5,12,595,403,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W1910.jpg,275,183,pistol,46,32,235,161,0
